date,db1,db2,diff_db1_db2,id_own,cluster_nr,mean_error
2022-02-15,18.0,0.0,18.0,1043,3.0,20
2022-02-16,12.0,0.0,12.0,1043,4.0,9
2022-02-17,8.0,0.0,8.0,1043,4.0,9
2022-02-18,8.0,0.0,8.0,1043,4.0,9
2022-02-19,1.0,0.0,1.0,1043,5.0,0
2022-02-20,0.0,0.0,0.0,1043,5.0,0
2022-02-21,0.0,0.0,0.0,1043,5.0,0
2022-02-22,0.0,0.0,0.0,1043,5.0,0
2022-02-23,0.0,0.0,0.0,1043,5.0,0
2022-02-24,0.0,0.0,0.0,1043,5.0,0
2022-02-25,0.0,0.0,0.0,1043,5.0,0
2022-02-26,0.0,0.0,0.0,1043,5.0,0
2022-02-27,0.0,0.0,0.0,1043,5.0,0
2022-02-28,0.0,0.0,0.0,1043,5.0,0
2022-03-01,0.0,0.0,0.0,1043,5.0,0
2022-03-02,0.0,0.0,0.0,1043,5.0,0
2022-03-03,0.0,0.0,0.0,1043,5.0,0
2022-03-04,2.0,0.0,2.0,1043,5.0,0
2022-03-05,8.0,0.0,8.0,1043,4.0,9
2022-03-06,14.0,0.0,14.0,1043,4.0,9
2022-03-07,18.0,0.0,18.0,1043,3.0,20
2022-03-08,18.0,0.0,18.0,1043,3.0,20
2022-03-09,16.0,0.0,16.0,1043,4.0,9
2022-03-10,14.0,0.0,14.0,1043,4.0,9
2022-03-11,12.0,0.0,12.0,1043,4.0,9
2022-03-12,8.0,0.0,8.0,1043,4.0,9
2022-03-13,8.0,0.0,8.0,1043,4.0,9
2022-03-14,8.0,0.0,8.0,1043,4.0,9
2022-03-15,4.0,0.0,4.0,1043,4.0,9
2022-03-16,0.0,0.0,0.0,1043,5.0,0
2022-03-17,0.0,0.0,0.0,1043,5.0,0
2022-03-18,0.0,0.0,0.0,1043,5.0,0
2022-03-19,0.0,0.0,0.0,1043,5.0,0
2022-03-20,0.0,0.0,0.0,1043,5.0,0
2022-03-21,0.0,0.0,0.0,1043,5.0,0
2022-03-22,0.0,0.0,0.0,1043,5.0,0
2022-03-23,0.0,0.0,0.0,1043,5.0,0
2022-03-24,0.0,0.0,0.0,1043,5.0,0
2022-03-25,0.0,0.0,0.0,1043,5.0,0
2022-03-26,10.0,0.0,10.0,1043,4.0,9
2022-03-27,21.0,0.0,21.0,1043,3.0,20
2022-03-28,21.0,0.0,21.0,1043,3.0,20
2022-03-29,29.0,0.0,29.0,1043,2.0,37
2022-03-30,33.0,0.0,33.0,1043,2.0,37
2022-03-31,23.0,0.0,23.0,1043,3.0,20
2022-04-01,12.0,0.0,12.0,1043,4.0,9
2022-04-02,12.0,0.0,12.0,1043,4.0,9
2022-04-03,4.0,0.0,4.0,1043,4.0,9
2022-04-04,0.0,0.0,0.0,1043,5.0,0
2022-04-05,0.0,0.0,0.0,1043,5.0,0
2022-04-06,0.0,0.0,0.0,1043,5.0,0
2022-04-07,0.0,0.0,0.0,1043,5.0,0
2022-04-08,0.0,0.0,0.0,1043,5.0,0
2022-04-09,0.0,0.0,0.0,1043,5.0,0
2022-04-10,7.0,0.0,7.0,1043,4.0,9
2022-04-11,7.0,0.0,7.0,1043,4.0,9
2022-04-12,7.0,0.0,7.0,1043,4.0,9
2022-04-13,7.0,0.0,7.0,1043,4.0,9
2022-04-14,7.0,0.0,7.0,1043,4.0,9
2022-04-15,0.0,0.0,0.0,1043,5.0,0
2022-04-16,0.0,0.0,0.0,1043,5.0,0
2022-04-17,6.0,0.0,6.0,1043,4.0,9
2022-04-18,12.0,0.0,12.0,1043,4.0,9
2022-01-03,0.0,0.0,0.0,1044,5.0,0
2022-01-04,0.0,0.0,0.0,1044,5.0,0
2022-01-05,0.0,0.0,0.0,1044,5.0,0
2022-01-06,0.0,0.0,0.0,1044,5.0,0
2022-01-07,0.0,0.0,0.0,1044,5.0,0
2022-01-08,0.0,0.0,0.0,1044,5.0,0
2022-01-09,0.0,0.0,0.0,1044,5.0,0
2022-01-10,0.0,0.0,0.0,1044,5.0,0
2022-01-11,0.0,0.0,0.0,1044,5.0,0
2022-01-12,0.0,0.0,0.0,1044,5.0,0
2022-01-13,0.0,0.0,0.0,1044,5.0,0
2022-01-14,0.0,0.0,0.0,1044,5.0,0
2022-01-15,0.0,0.0,0.0,1044,5.0,0
2022-01-16,0.0,0.0,0.0,1044,5.0,0
2022-01-17,0.0,0.0,0.0,1044,5.0,0
2022-01-18,0.0,0.0,0.0,1044,5.0,0
2022-01-19,0.0,0.0,0.0,1044,5.0,0
2022-01-20,0.0,0.0,0.0,1044,5.0,0
2022-01-21,0.0,0.0,0.0,1044,5.0,0
2022-01-22,0.0,0.0,0.0,1044,5.0,0
2022-01-23,0.0,0.0,0.0,1044,5.0,0
2022-01-24,0.0,0.0,0.0,1044,5.0,0
2022-01-25,0.0,0.0,0.0,1044,5.0,0
2022-01-26,0.0,0.0,0.0,1044,5.0,0
2022-01-28,0.0,0.0,0.0,1044,5.0,0
2022-01-29,0.0,0.0,0.0,1044,5.0,0
2022-01-30,0.0,0.0,0.0,1044,5.0,0
2022-01-31,0.0,0.0,0.0,1044,5.0,0
2022-02-01,0.0,0.0,0.0,1044,5.0,0
2022-02-02,0.0,0.0,0.0,1044,5.0,0
2022-02-03,0.0,0.0,0.0,1044,5.0,0
2022-02-04,0.0,0.0,0.0,1044,5.0,0
2022-02-05,0.0,0.0,0.0,1044,5.0,0
2022-02-06,0.0,0.0,0.0,1044,5.0,0
2022-02-07,0.0,0.0,0.0,1044,5.0,0
2022-02-08,0.0,0.0,0.0,1044,5.0,0
2022-02-09,0.0,0.0,0.0,1044,5.0,0
2022-02-10,0.0,0.0,0.0,1044,5.0,0
2022-02-11,0.0,0.0,0.0,1044,5.0,0
2022-02-12,0.0,0.0,0.0,1044,5.0,0
2022-02-13,0.0,0.0,0.0,1044,5.0,0
2022-02-14,0.0,0.0,0.0,1044,5.0,0
2022-02-15,0.0,0.0,0.0,1044,5.0,0
2022-02-16,0.0,0.0,0.0,1044,5.0,0
2022-02-17,0.0,0.0,0.0,1044,5.0,0
2022-02-18,0.0,0.0,0.0,1044,5.0,0
2022-02-19,0.0,0.0,0.0,1044,5.0,0
2022-02-20,0.0,0.0,0.0,1044,5.0,0
2022-02-21,0.0,0.0,0.0,1044,5.0,0
2022-02-22,0.0,0.0,0.0,1044,5.0,0
2022-02-23,0.0,0.0,0.0,1044,5.0,0
2022-02-24,0.0,0.0,0.0,1044,5.0,0
2022-02-25,0.0,0.0,0.0,1044,5.0,0
2022-02-26,0.0,0.0,0.0,1044,5.0,0
2022-02-27,0.0,0.0,0.0,1044,5.0,0
2022-02-28,0.0,0.0,0.0,1044,5.0,0
2022-03-01,0.0,0.0,0.0,1044,5.0,0
2022-03-02,0.0,0.0,0.0,1044,5.0,0
2022-03-03,0.0,0.0,0.0,1044,5.0,0
2022-03-04,0.0,0.0,0.0,1044,5.0,0
2022-03-05,0.0,0.0,0.0,1044,5.0,0
2022-03-06,0.0,0.0,0.0,1044,5.0,0
2022-03-07,0.0,0.0,0.0,1044,5.0,0
2022-03-08,0.0,0.0,0.0,1044,5.0,0
2022-03-09,0.0,0.0,0.0,1044,5.0,0
2022-03-10,0.0,0.0,0.0,1044,5.0,0
2022-03-11,0.0,0.0,0.0,1044,5.0,0
2022-03-12,0.0,0.0,0.0,1044,5.0,0
2022-03-13,0.0,0.0,0.0,1044,5.0,0
2022-03-14,0.0,0.0,0.0,1044,5.0,0
2022-03-15,0.0,0.0,0.0,1044,5.0,0
2022-03-16,0.0,0.0,0.0,1044,5.0,0
2022-03-17,0.0,0.0,0.0,1044,5.0,0
2022-03-18,0.0,0.0,0.0,1044,5.0,0
2022-03-19,0.0,0.0,0.0,1044,5.0,0
2022-03-20,0.0,0.0,0.0,1044,5.0,0
2022-03-21,0.0,0.0,0.0,1044,5.0,0
2022-03-22,0.0,0.0,0.0,1044,5.0,0
2022-03-23,0.0,0.0,0.0,1044,5.0,0
2022-03-24,0.0,0.0,0.0,1044,5.0,0
2022-03-25,0.0,0.0,0.0,1044,5.0,0
2022-03-26,0.0,0.0,0.0,1044,5.0,0
2022-03-27,0.0,0.0,0.0,1044,5.0,0
2022-03-28,0.0,0.0,0.0,1044,5.0,0
2022-03-29,0.0,0.0,0.0,1044,5.0,0
2022-03-30,0.0,0.0,0.0,1044,5.0,0
2022-03-31,0.0,0.0,0.0,1044,5.0,0
2022-04-01,0.0,0.0,0.0,1044,5.0,0
2022-04-02,0.0,0.0,0.0,1044,5.0,0
2022-04-03,0.0,0.0,0.0,1044,5.0,0
2022-04-04,0.0,0.0,0.0,1044,5.0,0
2022-04-05,0.0,0.0,0.0,1044,5.0,0
2022-04-06,0.0,0.0,0.0,1044,5.0,0
2022-04-07,0.0,0.0,0.0,1044,5.0,0
2022-04-08,0.0,0.0,0.0,1044,5.0,0
2022-04-09,4.0,0.0,4.0,1044,4.0,4
2022-04-10,5.0,0.0,5.0,1044,4.0,4
2022-04-11,7.0,0.0,7.0,1044,3.0,7
2022-04-12,9.0,0.0,9.0,1044,2.0,9
2022-04-13,12.0,0.0,12.0,1044,1.0,11
2022-04-14,9.0,0.0,9.0,1044,2.0,9
2022-04-15,10.0,0.0,10.0,1044,2.0,9
2022-04-16,10.0,0.0,10.0,1044,2.0,9
2022-04-17,10.0,0.0,10.0,1044,2.0,9
2022-04-18,11.0,0.0,11.0,1044,1.0,11
2022-01-03,0.0,0.0,0.0,1045,5.0,0
2022-01-04,0.0,0.0,0.0,1045,5.0,0
2022-01-05,0.0,0.0,0.0,1045,5.0,0
2022-01-06,0.0,0.0,0.0,1045,5.0,0
2022-01-07,0.0,0.0,0.0,1045,5.0,0
2022-01-08,0.0,0.0,0.0,1045,5.0,0
2022-01-09,0.0,0.0,0.0,1045,5.0,0
2022-01-10,0.0,0.0,0.0,1045,5.0,0
2022-01-11,0.0,0.0,0.0,1045,5.0,0
2022-01-12,0.0,0.0,0.0,1045,5.0,0
2022-01-13,0.0,0.0,0.0,1045,5.0,0
2022-01-14,0.0,0.0,0.0,1045,5.0,0
2022-01-15,0.0,0.0,0.0,1045,5.0,0
2022-01-16,0.0,0.0,0.0,1045,5.0,0
2022-01-17,0.0,0.0,0.0,1045,5.0,0
2022-01-18,0.0,0.0,0.0,1045,5.0,0
2022-01-19,0.0,0.0,0.0,1045,5.0,0
2022-01-20,0.0,0.0,0.0,1045,5.0,0
2022-01-21,0.0,0.0,0.0,1045,5.0,0
2022-01-22,0.0,0.0,0.0,1045,5.0,0
2022-01-23,0.0,0.0,0.0,1045,5.0,0
2022-01-24,0.0,0.0,0.0,1045,5.0,0
2022-01-25,0.0,0.0,0.0,1045,5.0,0
2022-01-26,0.0,0.0,0.0,1045,5.0,0
2022-01-28,0.0,0.0,0.0,1045,5.0,0
2022-01-29,0.0,0.0,0.0,1045,5.0,0
2022-01-30,0.0,0.0,0.0,1045,5.0,0
2022-01-31,0.0,0.0,0.0,1045,5.0,0
2022-02-01,0.0,0.0,0.0,1045,5.0,0
2022-02-02,0.0,0.0,0.0,1045,5.0,0
2022-02-03,0.0,0.0,0.0,1045,5.0,0
2022-02-04,0.0,0.0,0.0,1045,5.0,0
2022-02-05,0.0,0.0,0.0,1045,5.0,0
2022-02-06,0.0,0.0,0.0,1045,5.0,0
2022-02-07,0.0,0.0,0.0,1045,5.0,0
2022-02-08,0.0,0.0,0.0,1045,5.0,0
2022-02-09,0.0,0.0,0.0,1045,5.0,0
2022-02-10,0.0,0.0,0.0,1045,5.0,0
2022-02-11,0.0,0.0,0.0,1045,5.0,0
2022-02-12,0.0,0.0,0.0,1045,5.0,0
2022-02-13,0.0,0.0,0.0,1045,5.0,0
2022-02-14,0.0,0.0,0.0,1045,5.0,0
2022-02-15,0.0,0.0,0.0,1045,5.0,0
2022-02-16,0.0,0.0,0.0,1045,5.0,0
2022-02-17,0.0,0.0,0.0,1045,5.0,0
2022-02-18,0.0,0.0,0.0,1045,5.0,0
2022-02-19,0.0,0.0,0.0,1045,5.0,0
2022-02-20,0.0,0.0,0.0,1045,5.0,0
2022-02-21,0.0,0.0,0.0,1045,5.0,0
2022-02-22,0.0,0.0,0.0,1045,5.0,0
2022-02-23,0.0,0.0,0.0,1045,5.0,0
2022-02-24,0.0,0.0,0.0,1045,5.0,0
2022-02-25,0.0,0.0,0.0,1045,5.0,0
2022-02-26,0.0,0.0,0.0,1045,5.0,0
2022-02-27,0.0,0.0,0.0,1045,5.0,0
2022-02-28,0.0,0.0,0.0,1045,5.0,0
2022-03-01,0.0,0.0,0.0,1045,5.0,0
2022-03-02,0.0,0.0,0.0,1045,5.0,0
2022-03-03,0.0,0.0,0.0,1045,5.0,0
2022-03-04,0.0,0.0,0.0,1045,5.0,0
2022-03-05,0.0,0.0,0.0,1045,5.0,0
2022-03-06,0.0,0.0,0.0,1045,5.0,0
2022-03-07,0.0,0.0,0.0,1045,5.0,0
2022-03-08,0.0,0.0,0.0,1045,5.0,0
2022-03-09,0.0,0.0,0.0,1045,5.0,0
2022-03-10,0.0,0.0,0.0,1045,5.0,0
2022-03-11,0.0,0.0,0.0,1045,5.0,0
2022-03-12,0.0,0.0,0.0,1045,5.0,0
2022-03-13,0.0,0.0,0.0,1045,5.0,0
2022-03-14,0.0,0.0,0.0,1045,5.0,0
2022-03-15,0.0,0.0,0.0,1045,5.0,0
2022-03-16,0.0,0.0,0.0,1045,5.0,0
2022-03-17,0.0,0.0,0.0,1045,5.0,0
2022-03-18,0.0,0.0,0.0,1045,5.0,0
2022-03-19,0.0,0.0,0.0,1045,5.0,0
2022-03-20,0.0,0.0,0.0,1045,5.0,0
2022-03-21,0.0,0.0,0.0,1045,5.0,0
2022-03-22,0.0,0.0,0.0,1045,5.0,0
2022-03-23,0.0,0.0,0.0,1045,5.0,0
2022-03-24,0.0,0.0,0.0,1045,5.0,0
2022-03-25,0.0,0.0,0.0,1045,5.0,0
2022-03-26,0.0,0.0,0.0,1045,5.0,0
2022-03-27,0.0,0.0,0.0,1045,5.0,0
2022-03-28,0.0,0.0,0.0,1045,5.0,0
2022-03-29,0.0,0.0,0.0,1045,5.0,0
2022-03-30,0.0,0.0,0.0,1045,5.0,0
2022-03-31,0.0,0.0,0.0,1045,5.0,0
2022-04-01,0.0,0.0,0.0,1045,5.0,0
2022-04-02,0.0,0.0,0.0,1045,5.0,0
2022-04-03,0.0,0.0,0.0,1045,5.0,0
2022-04-04,0.0,0.0,0.0,1045,5.0,0
2022-04-05,0.0,0.0,0.0,1045,5.0,0
2022-04-06,0.0,0.0,0.0,1045,5.0,0
2022-04-07,0.0,0.0,0.0,1045,5.0,0
2022-04-08,0.0,0.0,0.0,1045,5.0,0
2022-04-09,0.0,0.0,0.0,1045,5.0,0
2022-04-10,0.0,0.0,0.0,1045,5.0,0
2022-04-11,0.0,0.0,0.0,1045,5.0,0
2022-04-12,0.0,0.0,0.0,1045,5.0,0
2022-04-13,0.0,0.0,0.0,1045,5.0,0
2022-04-14,20.0,0.0,20.0,1045,4.0,20
2022-04-15,44.0,0.0,44.0,1045,3.0,44
2022-04-16,59.0,0.0,59.0,1045,2.0,59
2022-04-17,79.0,0.0,79.0,1045,1.0,79
2022-04-18,79.0,0.0,79.0,1045,1.0,79
2022-01-03,0.0,18.0,18.0,1046,4.0,24
2022-01-04,11.0,0.0,11.0,1046,5.0,6
2022-01-05,41.0,11.0,30.0,1046,4.0,24
2022-01-06,81.0,41.0,40.0,1046,3.0,42
2022-01-07,103.0,81.0,22.0,1046,4.0,24
2022-01-08,111.0,103.0,8.0,1046,5.0,6
2022-01-09,121.0,132.0,11.0,1046,5.0,6
2022-01-10,91.0,121.0,30.0,1046,4.0,24
2022-01-11,51.0,91.0,40.0,1046,3.0,42
2022-01-12,30.0,51.0,21.0,1046,4.0,24
2022-01-13,27.0,30.0,3.0,1046,5.0,6
2022-01-14,27.0,6.0,21.0,1046,4.0,24
2022-01-15,60.0,27.0,33.0,1046,4.0,24
2022-01-16,91.0,60.0,31.0,1046,4.0,24
2022-01-17,117.0,91.0,26.0,1046,4.0,24
2022-01-18,118.0,117.0,1.0,1046,5.0,6
2022-01-19,113.0,118.0,5.0,1046,5.0,6
2022-01-20,111.0,113.0,2.0,1046,5.0,6
2022-01-21,92.0,111.0,19.0,1046,4.0,24
2022-01-22,65.0,92.0,27.0,1046,4.0,24
2022-01-23,59.0,65.0,6.0,1046,5.0,6
2022-01-24,49.0,59.0,10.0,1046,5.0,6
2022-01-25,40.0,72.0,32.0,1046,4.0,24
2022-01-26,69.0,82.0,13.0,1046,5.0,6
2022-01-28,151.0,106.0,45.0,1046,3.0,42
2022-01-29,204.0,152.0,52.0,1046,3.0,42
2022-01-30,214.0,211.0,3.0,1046,5.0,6
2022-01-31,211.0,214.0,3.0,1046,5.0,6
2022-02-01,203.0,211.0,8.0,1046,5.0,6
2022-02-02,175.0,203.0,28.0,1046,4.0,24
2022-02-03,144.0,175.0,31.0,1046,4.0,24
2022-02-04,155.0,144.0,11.0,1046,5.0,6
2022-02-05,117.0,155.0,38.0,1046,3.0,42
2022-02-06,89.0,117.0,28.0,1046,4.0,24
2022-02-07,71.0,89.0,18.0,1046,4.0,24
2022-02-08,43.0,71.0,28.0,1046,4.0,24
2022-02-09,0.0,43.0,43.0,1046,3.0,42
2022-02-10,0.0,0.0,0.0,1046,5.0,6
2022-02-11,0.0,0.0,0.0,1046,5.0,6
2022-02-12,0.0,0.0,0.0,1046,5.0,6
2022-02-13,46.0,0.0,46.0,1046,3.0,42
2022-02-14,92.0,46.0,46.0,1046,3.0,42
2022-02-15,141.0,92.0,49.0,1046,3.0,42
2022-02-16,158.0,141.0,17.0,1046,4.0,24
2022-02-17,179.0,158.0,21.0,1046,4.0,24
2022-02-18,184.0,179.0,5.0,1046,5.0,6
2022-02-19,184.0,184.0,0.0,1046,5.0,6
2022-02-20,165.0,184.0,19.0,1046,4.0,24
2022-02-21,173.0,165.0,8.0,1046,5.0,6
2022-02-22,180.0,173.0,7.0,1046,5.0,6
2022-02-23,166.0,180.0,14.0,1046,5.0,6
2022-02-24,159.0,166.0,7.0,1046,5.0,6
2022-02-25,136.0,159.0,23.0,1046,4.0,24
2022-02-26,111.0,136.0,25.0,1046,4.0,24
2022-02-27,115.0,111.0,4.0,1046,5.0,6
2022-02-28,89.0,115.0,26.0,1046,4.0,24
2022-03-01,75.0,89.0,14.0,1046,5.0,6
2022-03-02,88.0,75.0,13.0,1046,5.0,6
2022-03-03,125.0,88.0,37.0,1046,3.0,42
2022-03-04,96.0,125.0,29.0,1046,4.0,24
2022-03-05,85.0,96.0,11.0,1046,5.0,6
2022-03-06,60.0,85.0,25.0,1046,4.0,24
2022-03-07,40.0,60.0,20.0,1046,4.0,24
2022-03-08,3.0,40.0,37.0,1046,3.0,42
2022-03-09,0.0,3.0,3.0,1046,5.0,6
2022-03-10,42.0,0.0,42.0,1046,3.0,42
2022-03-11,82.0,42.0,40.0,1046,3.0,42
2022-03-12,100.0,82.0,18.0,1046,4.0,24
2022-03-13,122.0,100.0,22.0,1046,4.0,24
2022-03-14,155.0,111.0,44.0,1046,3.0,42
2022-03-15,135.0,134.0,1.0,1046,5.0,6
2022-03-16,117.0,102.0,15.0,1046,5.0,6
2022-03-17,102.0,76.0,26.0,1046,4.0,24
2022-03-18,81.0,58.0,23.0,1046,4.0,24
2022-03-19,50.0,47.0,3.0,1046,5.0,6
2022-03-20,42.0,24.0,18.0,1046,4.0,24
2022-03-21,52.0,14.0,38.0,1046,3.0,42
2022-03-22,84.0,9.0,75.0,1046,2.0,73
2022-03-23,148.0,27.0,121.0,1046,1.0,137
2022-03-24,197.0,58.0,139.0,1046,1.0,137
2022-03-25,253.0,73.0,180.0,1046,1.0,137
2022-03-26,253.0,103.0,150.0,1046,1.0,137
2022-03-27,232.0,117.0,115.0,1046,1.0,137
2022-03-28,167.0,99.0,68.0,1046,2.0,73
2022-03-29,140.0,68.0,72.0,1046,2.0,73
2022-03-30,99.0,53.0,46.0,1046,3.0,42
2022-03-31,92.0,23.0,69.0,1046,2.0,73
2022-04-01,114.0,0.0,114.0,1046,1.0,137
2022-04-02,146.0,0.0,146.0,1046,1.0,137
2022-04-03,146.0,0.0,146.0,1046,1.0,137
2022-04-04,138.0,0.0,138.0,1046,1.0,137
2022-04-05,142.0,1.0,141.0,1046,1.0,137
2022-04-06,168.0,5.0,163.0,1046,1.0,137
2022-04-07,151.0,27.0,124.0,1046,1.0,137
2022-04-08,156.0,42.0,114.0,1046,1.0,137
2022-04-09,156.0,71.0,85.0,1046,2.0,73
2022-04-10,136.0,91.0,45.0,1046,3.0,42
2022-04-11,92.0,96.0,4.0,1046,5.0,6
2022-04-12,89.0,92.0,3.0,1046,5.0,6
2022-04-13,85.0,89.0,4.0,1046,5.0,6
2022-04-14,92.0,85.0,7.0,1046,5.0,6
2022-04-15,118.0,92.0,26.0,1046,4.0,24
2022-04-16,126.0,118.0,8.0,1046,5.0,6
2022-04-17,139.0,126.0,13.0,1046,5.0,6
2022-04-18,160.0,133.0,27.0,1046,4.0,24
2022-01-03,434.0,396.0,38.0,1047,4.0,51
2022-01-04,481.0,432.0,49.0,1047,4.0,51
2022-01-05,485.0,480.0,5.0,1047,5.0,14
2022-01-06,491.0,494.0,3.0,1047,5.0,14
2022-01-07,476.0,499.0,23.0,1047,5.0,14
2022-01-08,434.0,502.0,68.0,1047,4.0,51
2022-01-09,387.0,460.0,73.0,1047,4.0,51
2022-01-10,340.0,412.0,72.0,1047,4.0,51
2022-01-11,283.0,353.0,70.0,1047,4.0,51
2022-01-12,243.0,296.0,53.0,1047,4.0,51
2022-01-13,201.0,237.0,36.0,1047,4.0,51
2022-01-14,175.0,195.0,20.0,1047,5.0,14
2022-01-15,159.0,170.0,11.0,1047,5.0,14
2022-01-16,141.0,156.0,15.0,1047,5.0,14
2022-01-17,145.0,139.0,6.0,1047,5.0,14
2022-01-18,143.0,144.0,1.0,1047,5.0,14
2022-01-19,150.0,143.0,7.0,1047,5.0,14
2022-01-20,174.0,150.0,24.0,1047,5.0,14
2022-01-21,199.0,174.0,25.0,1047,5.0,14
2022-01-22,204.0,199.0,5.0,1047,5.0,14
2022-01-23,211.0,204.0,7.0,1047,5.0,14
2022-01-24,211.0,211.0,0.0,1047,5.0,14
2022-01-25,209.0,261.0,52.0,1047,4.0,51
2022-01-26,236.0,275.0,39.0,1047,4.0,51
2022-01-28,281.0,312.0,31.0,1047,4.0,51
2022-01-29,288.0,317.0,29.0,1047,4.0,51
2022-01-30,290.0,326.0,36.0,1047,4.0,51
2022-01-31,270.0,290.0,20.0,1047,5.0,14
2022-02-01,251.0,270.0,19.0,1047,5.0,14
2022-02-02,260.0,251.0,9.0,1047,5.0,14
2022-02-03,282.0,260.0,22.0,1047,5.0,14
2022-02-04,284.0,282.0,2.0,1047,5.0,14
2022-02-05,264.0,284.0,20.0,1047,5.0,14
2022-02-06,231.0,264.0,33.0,1047,4.0,51
2022-02-07,210.0,231.0,21.0,1047,5.0,14
2022-02-08,185.0,210.0,25.0,1047,5.0,14
2022-02-09,179.0,185.0,6.0,1047,5.0,14
2022-02-10,203.0,179.0,24.0,1047,5.0,14
2022-02-11,239.0,203.0,36.0,1047,4.0,51
2022-02-12,259.0,239.0,20.0,1047,5.0,14
2022-02-13,284.0,259.0,25.0,1047,5.0,14
2022-02-14,301.0,284.0,17.0,1047,5.0,14
2022-02-15,348.0,301.0,47.0,1047,4.0,51
2022-02-16,389.0,348.0,41.0,1047,4.0,51
2022-02-17,402.0,389.0,13.0,1047,5.0,14
2022-02-18,405.0,402.0,3.0,1047,5.0,14
2022-02-19,443.0,405.0,38.0,1047,4.0,51
2022-02-20,446.0,442.0,4.0,1047,5.0,14
2022-02-21,454.0,445.0,9.0,1047,5.0,14
2022-02-22,495.0,454.0,41.0,1047,4.0,51
2022-02-23,504.0,495.0,9.0,1047,5.0,14
2022-02-24,413.0,510.0,97.0,1047,3.0,105
2022-02-25,398.0,414.0,16.0,1047,5.0,14
2022-02-26,548.0,399.0,149.0,1047,2.0,178
2022-02-27,630.0,548.0,82.0,1047,4.0,51
2022-02-28,797.0,630.0,167.0,1047,2.0,178
2022-03-01,1000.0,791.0,209.0,1047,2.0,178
2022-03-02,1181.0,991.0,190.0,1047,2.0,178
2022-03-03,1216.0,1172.0,44.0,1047,4.0,51
2022-03-04,1144.0,1203.0,59.0,1047,4.0,51
2022-03-05,1009.0,1130.0,121.0,1047,3.0,105
2022-03-06,970.0,993.0,23.0,1047,5.0,14
2022-03-07,832.0,963.0,131.0,1047,3.0,105
2022-03-08,648.0,825.0,177.0,1047,2.0,178
2022-03-09,581.0,645.0,64.0,1047,4.0,51
2022-03-10,564.0,579.0,15.0,1047,5.0,14
2022-03-11,460.0,573.0,113.0,1047,3.0,105
2022-03-12,441.0,460.0,19.0,1047,5.0,14
2022-03-13,442.0,473.0,31.0,1047,4.0,51
2022-03-14,504.0,441.0,63.0,1047,4.0,51
2022-03-15,780.0,503.0,277.0,1047,1.0,344
2022-03-16,808.0,770.0,38.0,1047,4.0,51
2022-03-17,716.0,807.0,91.0,1047,3.0,105
2022-03-18,648.0,720.0,72.0,1047,4.0,51
2022-03-19,526.0,685.0,159.0,1047,2.0,178
2022-03-20,171.0,563.0,392.0,1047,1.0,344
2022-03-21,163.0,208.0,45.0,1047,4.0,51
2022-03-22,254.0,200.0,54.0,1047,4.0,51
2022-03-23,318.0,254.0,64.0,1047,4.0,51
2022-03-24,485.0,318.0,167.0,1047,2.0,178
2022-03-25,565.0,485.0,80.0,1047,4.0,51
2022-03-26,520.0,614.0,94.0,1047,3.0,105
2022-03-27,472.0,569.0,97.0,1047,3.0,105
2022-03-28,498.0,521.0,23.0,1047,5.0,14
2022-03-29,504.0,547.0,43.0,1047,4.0,51
2022-03-30,578.0,553.0,25.0,1047,5.0,14
2022-03-31,622.0,578.0,44.0,1047,4.0,51
2022-04-01,800.0,622.0,178.0,1047,2.0,178
2022-04-02,1102.0,800.0,302.0,1047,1.0,344
2022-04-03,1195.0,1102.0,93.0,1047,3.0,105
2022-04-04,1202.0,1232.0,30.0,1047,4.0,51
2022-04-05,1300.0,1239.0,61.0,1047,4.0,51
2022-04-06,1181.0,1337.0,156.0,1047,2.0,178
2022-04-07,813.0,1218.0,405.0,1047,1.0,344
2022-04-08,614.0,850.0,236.0,1047,2.0,178
2022-04-09,512.0,614.0,102.0,1047,3.0,105
2022-04-10,400.0,512.0,112.0,1047,3.0,105
2022-04-11,408.0,400.0,8.0,1047,5.0,14
2022-04-12,485.0,408.0,77.0,1047,4.0,51
2022-04-13,532.0,485.0,47.0,1047,4.0,51
2022-04-14,591.0,532.0,59.0,1047,4.0,51
2022-04-15,644.0,591.0,53.0,1047,4.0,51
2022-04-16,723.0,644.0,79.0,1047,4.0,51
2022-04-17,1001.0,723.0,278.0,1047,1.0,344
2022-04-18,1413.0,1001.0,412.0,1047,1.0,344
2022-01-03,60.0,0.0,60.0,1048,5.0,44
2022-01-04,60.0,0.0,60.0,1048,5.0,44
2022-01-05,58.0,0.0,58.0,1048,5.0,44
2022-01-06,58.0,0.0,58.0,1048,5.0,44
2022-01-07,48.0,0.0,48.0,1048,5.0,44
2022-01-08,137.0,0.0,137.0,1048,4.0,148
2022-01-09,328.0,0.0,328.0,1048,2.0,288
2022-01-10,384.0,0.0,384.0,1048,1.0,401
2022-01-11,384.0,0.0,384.0,1048,1.0,401
2022-01-12,336.0,0.0,336.0,1048,2.0,288
2022-01-13,247.0,0.0,247.0,1048,2.0,288
2022-01-14,275.0,0.0,275.0,1048,2.0,288
2022-01-15,219.0,0.0,219.0,1048,3.0,212
2022-01-16,349.0,0.0,349.0,1048,1.0,401
2022-01-17,381.0,0.0,381.0,1048,1.0,401
